"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 13, 2017","186.92","187.47","188.98","186.15","2.23M","0.09"
"Jul 12, 2017","186.76","185.81","187.56","185.26","1.90M","1.27"
"Jul 11, 2017","184.41","183.20","184.56","181.83","1.54M","0.81"
"Jul 10, 2017","182.93","182.31","183.94","181.59","1.47M","0.84"
"Jul 07, 2017","181.40","181.79","182.78","179.92","1.45M","-0.21"
"Jul 06, 2017","181.79","183.88","183.89","180.68","2.42M","-1.11"
"Jul 05, 2017","183.83","186.37","187.25","182.17","4.45M","2.14"
"Jul 03, 2017","179.97","179.90","183.50","179.63","1.92M","0.62"
"Jun 30, 2017","178.86","180.44","180.88","178.31","2.08M","-0.43"
"Jun 29, 2017","179.63","177.54","180.46","177.22","3.13M","0.92"
"Jun 28, 2017","178.00","177.00","178.72","175.83","2.64M","1.37"
"Jun 27, 2017","175.60","178.52","178.65","175.10","2.53M","-1.60"
"Jun 26, 2017","178.46","180.59","181.74","178.35","2.06M","0.18"
"Jun 23, 2017","178.14","180.32","180.55","177.61","1.77M","-0.66"
"Jun 22, 2017","179.33","179.25","180.71","177.99","1.75M","-0.47"
"Jun 21, 2017","180.17","179.14","181.00","177.93","2.07M","1.30"
"Jun 20, 2017","177.85","177.69","178.42","176.93","1.76M","0.52"
"Jun 19, 2017","176.93","176.38","179.23","175.80","2.51M","1.75"
"Jun 16, 2017","173.88","176.41","176.41","173.66","2.50M","-1.39"
"Jun 15, 2017","176.33","176.19","176.99","173.52","2.72M","-1.05"
"Jun 14, 2017","178.20","180.60","180.82","176.20","2.14M","-0.55"
"Jun 13, 2017","179.19","181.52","181.52","177.24","2.57M","-0.48"
"Jun 12, 2017","180.06","180.00","182.15","177.31","3.06M","-0.56"
"Jun 09, 2017","181.07","186.03","186.10","178.21","4.09M","-2.52"
"Jun 08, 2017","185.75","191.60","192.38","183.68","4.89M","-0.95"
"Jun 07, 2017","187.53","186.24","188.59","184.75","2.45M","0.96"
"Jun 06, 2017","185.75","186.73","187.20","184.51","2.08M","-0.83"
"Jun 05, 2017","187.31","188.71","188.71","185.21","1.42M","-0.15"
"Jun 02, 2017","187.60","188.60","189.25","187.00","1.19M","0.18"
"Jun 01, 2017","187.26","186.15","188.10","185.59","2.07M","0.62"
"May 31, 2017","186.10","189.95","190.49","184.32","3.40M","-1.99"
"May 30, 2017","189.88","190.94","192.29","189.36","1.91M","-0.27"
"May 26, 2017","190.39","192.78","193.74","190.09","1.57M","-0.81"
"May 25, 2017","191.95","191.23","193.00","189.83","2.18M","0.69"
"May 24, 2017","190.63","191.03","191.99","189.97","2.81M","-0.61"
"May 23, 2017","191.80","192.70","193.56","190.37","2.15M","0.06"
"May 22, 2017","191.69","190.00","193.56","188.08","2.92M","1.55"
"May 19, 2017","188.76","183.17","189.42","182.89","3.86M","3.47"
"May 18, 2017","182.43","182.68","183.62","181.29","4.69M","-1.95"
"May 17, 2017","186.05","187.97","190.71","185.68","3.59M","-2.41"
"May 16, 2017","190.64","186.83","192.37","186.39","3.93M","2.42"
"May 15, 2017","186.14","187.08","187.46","185.24","1.99M","-0.37"
"May 12, 2017","186.83","186.25","187.98","185.67","1.82M","0.12"
"May 11, 2017","186.60","183.54","187.33","182.96","3.21M","1.65"
"May 10, 2017","183.57","182.37","184.93","181.62","2.87M","0.32"
"May 09, 2017","182.98","178.90","183.59","178.36","3.48M","3.10"
"May 08, 2017","177.47","178.50","178.54","176.68","2.41M","-0.31"
"May 05, 2017","178.03","176.30","178.30","174.77","2.33M","0.75"
"May 04, 2017","176.71","177.89","178.00","176.28","2.13M","-0.39"
"May 03, 2017","177.40","179.01","179.01","176.90","2.02M","-0.69"
"May 02, 2017","178.64","180.10","180.40","178.00","2.43M","-0.79"
"May 01, 2017","180.06","180.45","181.17","177.19","3.49M","-0.09"
"Apr 28, 2017","180.23","181.08","182.96","176.07","7.43M","-4.06"
"Apr 27, 2017","187.86","187.81","188.60","186.10","3.17M","0.64"
"Apr 26, 2017","186.67","187.90","188.00","184.90","2.90M","-0.17"
"Apr 25, 2017","186.99","182.86","187.50","182.33","3.75M","3.87"
"Apr 24, 2017","180.03","180.00","180.65","179.54","1.91M","1.10"
"Apr 21, 2017","178.08","180.40","180.40","177.86","1.63M","-0.31"
"Apr 20, 2017","178.64","178.99","180.38","178.41","2.48M","0.47"
"Apr 19, 2017","177.81","175.62","181.18","175.34","4.00M","1.91"
"Apr 18, 2017","174.47","173.31","174.56","172.07","1.81M","0.67"
"Apr 17, 2017","173.31","172.61","173.80","172.61","1.37M","0.41"
"Apr 13, 2017","172.61","173.55","174.76","172.46","1.34M","-0.58"
"Apr 12, 2017","173.61","172.47","174.87","172.33","1.21M","0.35"
"Apr 11, 2017","173.01","173.97","175.24","172.58","1.84M","-0.69"
"Apr 10, 2017","174.22","172.30","174.68","172.17","1.70M","1.03"
"Apr 07, 2017","172.44","173.68","173.94","171.17","1.96M","-0.54"
"Apr 06, 2017","173.38","173.80","174.73","173.04","2.06M","0.27"
"Apr 05, 2017","172.92","175.35","176.31","172.46","2.19M","-1.30"
"Apr 04, 2017","175.20","174.76","176.66","174.13","1.90M","0.11"
"Apr 03, 2017","175.00","173.00","175.90","173.00","2.35M","1.44"
"Mar 31, 2017","172.52","171.46","173.95","171.46","2.54M","0.09"
"Mar 30, 2017","172.36","171.71","172.62","171.17","2.38M","1.00"
"Mar 29, 2017","170.66","170.00","172.10","169.34","1.51M","0.51"
"Mar 28, 2017","169.79","168.93","170.67","168.58","2.06M","0.51"
"Mar 27, 2017","168.93","166.23","170.67","166.00","2.05M","0.40"
"Mar 24, 2017","168.26","170.39","170.47","167.85","2.16M","-0.80"
"Mar 23, 2017","169.61","168.75","170.02","167.25","2.85M","0.03"
"Mar 22, 2017","169.56","169.82","169.82","167.75","3.48M","-1.07"
"Mar 21, 2017","171.40","177.50","177.70","170.27","3.35M","-2.69"
"Mar 20, 2017","176.13","177.10","177.86","174.59","1.83M","-0.28"
"Mar 17, 2017","176.62","176.89","178.86","176.18","2.02M","0.03"
"Mar 16, 2017","176.57","173.54","177.55","173.40","4.04M","2.63"
"Mar 15, 2017","172.04","173.01","173.31","170.42","2.65M","-0.46"
"Mar 14, 2017","172.84","173.00","173.50","172.01","1.02M","-0.24"
"Mar 13, 2017","173.25","172.89","174.11","172.50","1.55M","0.30"
"Mar 10, 2017","172.74","173.55","173.91","171.93","1.80M","-0.33"
"Mar 09, 2017","173.32","174.03","175.20","172.94","1.94M","-0.32"
"Mar 08, 2017","173.87","173.81","175.30","173.30","1.23M","0.07"
"Mar 07, 2017","173.74","172.77","174.00","171.24","1.37M","0.25"
"Mar 06, 2017","173.30","174.15","174.15","172.38","1.22M","-0.28"
"Mar 03, 2017","173.79","174.53","175.71","173.28","1.12M","-0.40"
"Mar 02, 2017","174.48","175.33","176.49","172.97","2.11M","-0.48"
"Mar 01, 2017","175.33","176.44","176.79","175.13","1.80M","0.69"
"Feb 28, 2017","174.13","172.80","175.92","172.80","2.39M","0.67"
"Feb 27, 2017","172.97","175.17","176.28","171.73","3.52M","-1.26"
"Feb 24, 2017","175.17","181.00","181.75","173.91","7.53M","-5.13"
"Feb 23, 2017","184.64","187.89","188.54","183.91","3.81M","-0.74"
"Feb 22, 2017","186.01","185.00","187.98","184.97","2.70M","0.21"
"Feb 21, 2017","185.62","185.23","185.93","183.31","3.47M","0.24"
"Feb 17, 2017","185.17","183.92","185.21","183.33","1.62M","0.12"
"Feb 16, 2017","184.94","183.62","186.75","182.77","2.30M","0.74"
"Feb 15, 2017","183.58","183.65","185.14","182.81","1.20M","0.44"
"Feb 14, 2017","182.77","184.01","185.66","182.28","1.93M","-0.84"
"Feb 13, 2017","184.31","184.50","185.44","183.33","2.43M","0.17"
"Feb 10, 2017","183.99","182.58","184.16","181.21","2.15M","1.37"
"Feb 09, 2017","181.50","181.23","183.46","181.06","1.74M","0.00"
"Feb 08, 2017","181.50","179.16","182.41","177.53","2.11M","1.87"
"Feb 07, 2017","178.17","179.58","179.60","176.75","1.54M","0.20"
"Feb 06, 2017","177.81","175.79","179.08","175.15","2.32M","1.51"
"Feb 03, 2017","175.17","174.96","176.59","173.56","1.58M","1.02"
"Feb 02, 2017","173.40","173.51","175.18","172.46","962.58K","-0.24"
"Feb 01, 2017","173.82","176.73","176.73","172.55","1.22M","-0.71"
"Jan 31, 2017","175.07","173.68","176.18","173.01","1.33M","0.20"
"Jan 30, 2017","174.72","173.16","174.97","171.72","1.36M","0.36"
"Jan 27, 2017","174.10","175.00","175.00","173.22","1.58M","-0.49"
"Jan 26, 2017","174.95","177.65","177.67","174.65","2.19M","-0.94"
"Jan 25, 2017","176.61","177.40","179.00","176.25","2.12M","0.32"
"Jan 24, 2017","176.05","177.70","179.00","175.50","1.60M","0.05"
"Jan 23, 2017","175.97","173.94","176.18","173.28","2.10M","1.46"
"Jan 20, 2017","173.44","175.30","176.46","173.13","2.05M","-1.50"
"Jan 19, 2017","176.09","176.84","176.84","174.43","1.43M","-0.25"
"Jan 18, 2017","176.54","178.59","180.78","174.73","2.00M","-0.24"
"Jan 17, 2017","176.96","175.58","178.28","174.49","2.07M","0.27"
"Jan 13, 2017","176.48","178.00","178.71","176.36","1.41M","-0.61"
"Jan 12, 2017","177.57","178.80","179.47","175.66","2.68M","-0.98"
"Jan 11, 2017","179.32","179.57","180.18","176.80","1.93M","-0.55"
"Jan 10, 2017","180.31","179.83","183.00","178.30","2.92M","1.78"
"Jan 09, 2017","177.16","178.00","179.72","176.82","1.76M","0.44"
"Jan 06, 2017","176.38","176.28","177.28","173.25","2.25M","-0.61"
"Jan 05, 2017","177.47","172.65","177.84","172.50","2.73M","3.20"
"Jan 04, 2017","171.96","169.74","173.26","168.30","2.03M","2.17"
"Jan 03, 2017","168.30","166.30","169.66","165.82","2.31M","2.37"
"Dec 30, 2016","164.41","166.76","167.23","163.56","1.50M","-1.26"
"Dec 29, 2016","166.50","165.61","167.59","165.46","1.59M","0.58"
"Dec 28, 2016","165.54","165.12","167.01","164.76","1.67M","0.47"
"Dec 27, 2016","164.77","163.63","166.47","163.07","940.84K","0.70"
"Dec 23, 2016","163.62","163.28","164.62","162.53","1.05M","0.45"
"Dec 22, 2016","162.89","163.29","165.26","162.02","1.50M","-0.63"
"Dec 21, 2016","163.92","165.00","165.99","163.80","1.34M","-0.82"
"Dec 20, 2016","165.28","164.26","167.01","164.00","1.51M","0.97"
"Dec 19, 2016","163.69","164.44","164.93","162.34","1.93M","-0.75"
"Dec 16, 2016","164.93","166.42","167.92","164.65","2.37M","-0.51"
"Dec 15, 2016","165.78","169.21","169.62","165.62","2.03M","-2.38"
"Dec 14, 2016","169.83","170.90","172.54","169.63","1.50M","-0.95"
"Dec 13, 2016","171.46","169.33","173.00","169.00","3.17M","1.77"
"Dec 12, 2016","168.48","168.63","169.28","167.01","2.93M","-1.37"
"Dec 09, 2016","170.82","168.49","171.10","168.34","2.38M","1.83"
"Dec 08, 2016","167.75","168.92","169.74","166.33","1.94M","-0.93"
"Dec 07, 2016","169.33","165.54","169.56","164.37","1.86M","2.52"
"Dec 06, 2016","165.17","165.01","165.74","163.55","1.28M","0.52"
"Dec 05, 2016","164.32","161.72","165.39","161.56","1.41M","1.64"
"Dec 02, 2016","161.67","162.95","163.88","160.79","1.95M","-0.86"
"Dec 01, 2016","163.08","167.52","167.82","161.80","2.28M","-2.32"
"Nov 30, 2016","166.95","169.99","171.54","166.49","2.58M","-1.32"
"Nov 29, 2016","169.18","166.01","171.24","166.00","2.55M","1.31"
"Nov 28, 2016","167.00","165.13","168.00","164.06","2.22M","1.56"
"Nov 25, 2016","164.44","165.00","165.60","163.62","924.90K","0.50"
"Nov 23, 2016","163.63","163.36","164.64","161.69","1.42M","-0.51"
"Nov 22, 2016","164.47","167.50","167.50","163.56","1.60M","-0.74"
"Nov 21, 2016","165.69","165.00","167.25","164.50","1.29M","0.80"
"Nov 18, 2016","164.38","165.93","167.00","163.93","1.51M","-1.10"
"Nov 17, 2016","166.21","167.51","168.35","165.52","1.47M","-0.32"
"Nov 16, 2016","166.74","164.21","168.41","163.14","2.01M","1.40"
"Nov 15, 2016","164.44","163.99","167.98","163.80","1.78M","1.68"
"Nov 14, 2016","161.73","160.61","164.73","160.61","1.87M","-0.75"
"Nov 11, 2016","162.95","162.39","164.43","159.54","3.00M","-0.32"
"Nov 10, 2016","163.47","168.91","169.12","162.00","3.96M","-3.08"
"Nov 09, 2016","168.66","166.50","168.84","165.40","3.06M","-1.32"
"Nov 08, 2016","170.92","171.60","172.00","169.42","1.30M","-0.37"
"Nov 07, 2016","171.56","171.40","172.78","170.18","2.31M","2.30"
"Nov 04, 2016","167.70","166.44","169.42","166.00","2.03M","-0.52"
"Nov 03, 2016","168.57","168.00","172.00","168.00","2.46M","-0.12"
"Nov 02, 2016","168.78","173.55","173.55","167.51","3.56M","-2.71"
"Nov 01, 2016","173.49","176.75","177.35","172.29","2.88M","-1.91"
"Oct 31, 2016","176.86","178.17","182.64","176.08","3.27M","-1.52"
"Oct 28, 2016","179.59","180.74","185.20","179.27","6.65M","2.56"
"Oct 27, 2016","175.10","173.47","176.54","172.61","3.60M","1.32"
"Oct 26, 2016","172.82","175.00","175.20","172.33","2.43M","-2.18"
"Oct 25, 2016","176.68","181.99","181.99","176.07","1.89M","-2.31"
"Oct 24, 2016","180.86","178.77","181.20","177.78","2.08M","2.32"
"Oct 21, 2016","176.76","174.80","177.50","173.84","2.07M","0.91"
"Oct 20, 2016","175.17","175.75","176.25","174.01","1.54M","-0.58"
"Oct 19, 2016","176.20","177.50","177.50","174.70","920.26K","0.31"
"Oct 18, 2016","175.65","177.92","178.76","175.64","1.63M","0.29"
"Oct 17, 2016","175.15","175.18","177.03","173.80","1.34M","-0.21"
"Oct 14, 2016","175.51","176.48","178.18","174.61","1.80M","0.52"
"Oct 13, 2016","174.61","173.30","175.19","171.89","1.70M","-0.46"
"Oct 12, 2016","175.41","177.00","178.01","174.71","2.17M","-0.92"
"Oct 11, 2016","177.04","181.20","182.75","175.55","2.93M","-2.45"
"Oct 10, 2016","181.49","181.17","182.32","180.88","1.31M","0.94"
"Oct 07, 2016","179.80","182.23","182.73","178.87","2.39M","-0.95"
"Oct 06, 2016","181.52","183.75","184.13","181.09","1.76M","-1.41"
"Oct 05, 2016","184.11","185.89","185.89","183.28","1.48M","0.02"
"Oct 04, 2016","184.08","184.00","187.24","183.52","2.13M","0.29"
"Oct 03, 2016","183.54","182.84","184.50","181.62","1.74M","0.81"
"Sep 30, 2016","182.07","183.95","184.63","180.63","2.18M","-0.09"
"Sep 29, 2016","182.23","186.60","186.96","181.50","3.63M","-2.93"
"Sep 28, 2016","187.74","186.71","188.31","185.21","2.49M","-1.62"
"Sep 27, 2016","190.83","189.00","192.42","188.85","1.61M","1.04"
"Sep 26, 2016","188.86","189.53","189.66","187.14","1.86M","-1.49"
"Sep 23, 2016","191.72","193.24","197.00","190.30","3.25M","-1.91"
"Sep 22, 2016","195.45","197.00","197.80","193.68","3.62M","-0.30"
"Sep 21, 2016","196.03","187.85","196.31","187.30","5.74M","5.18"
"Sep 20, 2016","186.37","186.63","189.00","185.88","2.41M","0.88"
"Sep 19, 2016","184.74","186.00","187.00","184.03","1.91M","-0.15"
"Sep 16, 2016","185.01","186.27","186.27","183.53","1.92M","-0.80"
"Sep 15, 2016","186.50","182.89","187.40","182.74","2.11M","2.37"
"Sep 14, 2016","182.18","182.00","184.75","181.28","1.98M","0.15"
"Sep 13, 2016","181.90","182.79","183.78","180.64","2.41M","-1.21"
"Sep 12, 2016","184.13","178.08","184.92","177.33","2.78M","1.11"
"Sep 09, 2016","182.10","186.48","186.84","181.67","3.60M","-2.88"
"Sep 08, 2016","187.50","189.09","190.87","187.09","2.38M","-0.87"
"Sep 07, 2016","189.15","189.33","192.88","188.61","4.27M","0.05"
"Sep 06, 2016","189.06","181.70","189.34","181.23","8.18M","6.34"
"Sep 02, 2016","177.78","178.00","179.68","177.19","2.14M","0.70"
"Sep 01, 2016","176.55","171.85","176.83","171.77","3.61M","3.20"
"Aug 31, 2016","171.07","172.24","172.98","169.85","3.05M","-2.50"
"Aug 30, 2016","175.45","174.22","177.74","173.88","1.95M","1.04"
"Aug 29, 2016","173.65","173.89","173.90","171.48","1.66M","0.10"
"Aug 26, 2016","173.47","172.85","175.60","172.07","1.44M","0.36"
"Aug 25, 2016","172.85","171.60","174.10","171.47","1.34M","0.79"
"Aug 24, 2016","171.49","174.04","175.00","170.90","1.67M","-1.15"
"Aug 23, 2016","173.49","174.26","175.41","173.16","1.80M","-0.21"
"Aug 22, 2016","173.85","177.88","178.00","173.18","2.77M","-2.07"
"Aug 19, 2016","177.53","175.26","178.88","174.86","2.91M","1.21"
"Aug 18, 2016","175.40","173.03","175.80","172.68","2.54M","1.55"
"Aug 17, 2016","172.73","173.98","174.00","172.01","2.43M","-0.33"
"Aug 16, 2016","173.30","173.00","174.42","170.90","2.64M","0.20"
"Aug 15, 2016","172.95","169.22","174.96","169.00","3.45M","2.96"
"Aug 12, 2016","167.98","167.57","168.54","166.32","1.84M","0.16"
"Aug 11, 2016","167.72","168.13","168.75","166.51","1.55M","1.26"
"Aug 10, 2016","165.63","166.46","167.45","165.00","1.45M","0.05"
"Aug 09, 2016","165.54","165.90","166.56","164.68","1.30M","-0.55"
"Aug 08, 2016","166.45","167.15","169.49","165.73","1.77M","-0.56"
"Aug 05, 2016","167.38","163.50","168.24","163.21","2.99M","2.97"
"Aug 04, 2016","162.56","162.72","164.16","161.34","1.75M","0.20"
"Aug 03, 2016","162.24","161.12","163.20","160.13","1.74M","0.93"
"Aug 02, 2016","160.75","162.16","164.50","160.33","1.85M","-1.52"
"Aug 01, 2016","163.23","159.80","164.11","158.62","4.26M","2.27"
"Jul 29, 2016","159.60","161.01","161.55","156.23","7.86M","-3.64"
"Jul 28, 2016","165.63","166.90","167.86","165.15","3.59M","0.08"
"Jul 27, 2016","165.50","164.00","165.67","162.82","2.04M","0.90"
"Jul 26, 2016","164.03","159.89","164.79","159.46","2.70M","2.36"
"Jul 25, 2016","160.25","159.30","160.37","157.54","2.92M","-0.39"
"Jul 22, 2016","160.88","162.06","162.64","160.45","1.60M","-0.32"
"Jul 21, 2016","161.40","161.47","162.87","160.60","2.36M","0.47"
"Jul 20, 2016","160.65","161.21","161.79","159.50","3.33M","-0.34"
"Jul 19, 2016","161.19","162.90","165.28","159.11","4.35M","-2.18"
"Jul 18, 2016","164.79","162.74","165.01","160.75","2.33M","1.26"
"Jul 15, 2016","162.74","164.86","165.26","161.85","2.38M","-1.28"
"Jul 14, 2016","164.85","166.65","166.80","163.61","2.08M","0.42"
"Jul 13, 2016","164.16","165.38","166.00","162.57","2.32M","-0.50"
"Jul 12, 2016","164.98","169.89","172.76","163.91","3.56M","-1.23"
"Jul 11, 2016","167.03","160.70","167.90","160.70","4.07M","4.52"
"Jul 08, 2016","159.80","159.21","161.05","155.28","6.90M","-2.22"
"Jul 07, 2016","163.42","162.50","165.86","161.56","2.01M","1.15"
"Jul 06, 2016","161.56","160.98","161.87","157.88","2.16M","-0.19"
"Jul 05, 2016","161.87","164.42","165.50","161.00","2.36M","-2.01"
"Jul 01, 2016","165.19","165.24","166.62","162.90","1.78M","0.02"
"Jun 30, 2016","165.15","165.07","165.26","162.10","1.81M","0.45"
"Jun 29, 2016","164.41","163.10","166.50","162.14","2.47M","2.49"
"Jun 28, 2016","160.41","160.10","162.98","159.56","2.17M","2.22"
"Jun 27, 2016","156.92","158.24","158.55","155.28","3.21M","-1.38"
"Jun 24, 2016","159.12","158.87","163.63","158.01","3.18M","-2.93"
"Jun 23, 2016","163.92","163.51","164.96","162.55","2.03M","1.05"
"Jun 22, 2016","162.22","162.49","165.51","161.00","2.78M","-0.36"
"Jun 21, 2016","162.80","167.44","168.39","162.72","3.04M","-2.24"
"Jun 20, 2016","166.53","165.57","172.29","165.57","3.46M","2.37"
"Jun 17, 2016","162.68","165.42","165.84","161.85","3.22M","-1.72"
"Jun 16, 2016","165.52","160.58","166.17","159.50","4.45M","2.79"
"Jun 15, 2016","161.03","161.61","162.18","160.06","3.77M","0.12"
"Jun 14, 2016","160.84","159.26","170.19","159.13","10.15M","-1.66"
"Jun 13, 2016","163.55","161.01","164.86","160.00","3.83M","-0.44"
"Jun 10, 2016","164.28","166.58","167.45","164.00","2.45M","-2.79"
"Jun 09, 2016","168.99","168.00","169.30","166.15","2.26M","0.17"
"Jun 08, 2016","168.71","172.04","172.20","168.46","2.48M","-1.26"
"Jun 07, 2016","170.86","175.87","175.87","170.81","2.40M","-2.15"
"Jun 06, 2016","174.62","174.73","176.06","173.80","1.87M","0.51"
"Jun 03, 2016","173.74","176.64","177.50","172.33","2.96M","-1.08"
"Jun 02, 2016","175.64","177.20","179.00","174.75","3.21M","-0.50"
"Jun 01, 2016","176.53","176.53","177.77","174.26","4.78M","-1.13"
"May 31, 2016","178.54","185.15","185.51","176.61","24.06M","-3.50"
"May 27, 2016","185.01","178.29","185.28","178.28","5.60M","4.13"
"May 26, 2016","177.67","176.19","177.78","175.00","3.54M","0.54"
"May 25, 2016","176.71","176.99","178.81","175.21","3.57M","0.45"
"May 24, 2016","175.91","171.55","178.11","169.92","4.63M","3.62"
"May 23, 2016","169.77","170.69","171.50","169.43","1.63M","-0.16"
"May 20, 2016","170.05","169.41","171.10","168.33","2.26M","0.91"
"May 19, 2016","168.51","168.75","169.83","164.93","2.42M","-0.55"
"May 18, 2016","169.45","169.75","171.53","167.67","3.22M","-0.93"
"May 17, 2016","171.04","168.59","172.95","167.65","5.06M","1.83"
"May 16, 2016","167.96","161.92","168.95","161.31","5.49M","5.14"
"May 13, 2016","159.75","160.66","162.71","159.12","3.13M","-0.95"
"May 12, 2016","161.28","164.04","164.50","158.38","4.10M","-1.09"
"May 11, 2016","163.05","165.88","166.27","161.12","6.15M","-1.90"
"May 10, 2016","166.21","170.75","171.00","165.42","5.46M","-1.94"
"May 09, 2016","169.49","165.84","172.36","165.10","6.56M","-2.56"
"May 06, 2016","173.94","173.91","176.80","172.11","3.11M","-0.73"
"May 05, 2016","175.22","177.64","179.70","174.13","3.56M","-1.16"
"May 04, 2016","177.28","172.04","178.15","171.50","4.01M","1.67"
"May 03, 2016","174.36","175.80","176.38","172.00","5.48M","-2.54"
"May 02, 2016","178.91","185.33","185.33","176.50","10.17M","-7.92"
"Apr 29, 2016","194.30","189.50","201.00","189.00","6.95M","4.45"
"Apr 28, 2016","186.02","187.35","190.33","185.54","3.61M","-1.03"
"Apr 27, 2016","187.95","187.52","189.07","184.44","2.26M","-0.16"
"Apr 26, 2016","188.25","188.68","190.88","186.37","1.89M","0.11"
"Apr 25, 2016","188.04","190.91","192.41","186.54","1.76M","-1.43"
"Apr 22, 2016","190.76","190.03","192.70","188.03","2.02M","-1.03"
"Apr 21, 2016","192.74","194.06","195.96","191.75","1.73M","-0.48"
"Apr 20, 2016","193.67","193.50","194.76","192.60","1.50M","-0.44"
"Apr 19, 2016","194.52","193.44","195.25","190.67","2.12M","0.82"
"Apr 18, 2016","192.94","191.92","193.99","191.26","1.50M","-0.14"
"Apr 15, 2016","193.22","195.32","195.41","191.76","1.64M","-1.28"
"Apr 14, 2016","195.72","194.98","197.50","192.81","2.03M","0.90"
"Apr 13, 2016","193.98","191.00","195.60","190.42","3.26M","3.51"
"Apr 12, 2016","187.40","186.03","188.70","185.58","1.71M","1.26"
"Apr 11, 2016","185.07","185.76","187.15","184.76","1.90M","0.59"
"Apr 08, 2016","183.98","184.60","186.30","182.70","1.71M","0.79"
"Apr 07, 2016","182.53","185.74","187.60","181.44","1.84M","-2.30"
"Apr 06, 2016","186.82","183.57","187.27","183.02","1.93M","1.64"
"Apr 05, 2016","183.80","187.63","187.89","182.15","2.98M","-2.74"
"Apr 04, 2016","188.97","190.39","192.35","187.51","1.74M","-0.71"
"Apr 01, 2016","190.33","188.79","190.56","185.89","2.44M","-0.29"
"Mar 31, 2016","190.88","189.48","193.73","189.38","2.38M","0.52"
"Mar 30, 2016","189.89","191.05","193.00","188.30","2.73M","0.03"
"Mar 29, 2016","189.84","185.47","191.48","185.06","2.52M","2.52"
"Mar 28, 2016","185.17","185.33","186.00","182.27","1.15M","0.17"
"Mar 24, 2016","184.86","181.46","184.99","181.03","1.65M","0.55"
"Mar 23, 2016","183.84","187.60","188.43","181.82","2.23M","-2.42"
"Mar 22, 2016","188.40","185.27","188.74","185.00","1.57M","0.68"
"Mar 21, 2016","187.12","187.80","189.80","185.56","1.60M","-0.43"
"Mar 18, 2016","187.92","184.82","189.70","184.77","3.25M","2.44"
"Mar 17, 2016","183.44","183.74","184.98","182.09","1.78M","0.21"
"Mar 16, 2016","183.05","179.08","183.05","178.26","1.91M","1.57"
"Mar 15, 2016","180.22","180.72","182.57","179.51","1.63M","-0.99"
"Mar 14, 2016","182.02","182.50","187.55","181.75","2.74M","-0.52"
"Mar 11, 2016","182.98","176.43","183.86","176.43","2.85M","3.92"
"Mar 10, 2016","176.08","177.00","179.64","173.75","2.32M","-0.24"
"Mar 09, 2016","176.50","173.56","176.53","169.28","2.82M","2.14"
"Mar 08, 2016","172.81","175.05","176.24","172.64","2.38M","-2.48"
"Mar 07, 2016","177.20","178.00","180.00","175.89","1.95M","-0.76"
"Mar 04, 2016","178.55","178.97","180.59","175.25","2.94M","0.71"
"Mar 03, 2016","177.30","177.05","178.94","175.34","2.50M","0.20"
"Mar 02, 2016","176.94","181.84","182.00","175.26","3.08M","-1.81"
"Mar 01, 2016","180.20","175.69","180.73","175.38","4.19M","3.91"
"Feb 29, 2016","173.42","172.20","175.46","171.36","3.97M","-0.38"
"Feb 27, 2016","174.09","174.06","174.09","174.06","8.53M","0.17"
"Feb 26, 2016","173.80","175.24","176.81","172.20","8.88M","9.85"
"Feb 25, 2016","158.22","160.05","161.58","156.00","6.18M","-2.78"
"Feb 24, 2016","162.75","159.00","164.11","154.79","4.54M","1.07"
"Feb 23, 2016","161.02","167.20","167.42","159.64","4.03M","-4.54"
"Feb 22, 2016","168.67","166.54","169.45","164.30","3.09M","2.55"
"Feb 19, 2016","164.47","160.00","166.00","159.15","3.06M","2.35"
"Feb 18, 2016","160.70","165.24","166.00","160.27","3.33M","-1.73"
"Feb 17, 2016","163.53","159.96","164.70","156.43","3.85M","3.82"
"Feb 16, 2016","157.52","158.50","163.84","155.42","5.29M","3.14"
"Feb 12, 2016","152.73","148.00","154.15","147.49","5.59M","8.16"
"Feb 11, 2016","141.21","140.61","143.41","139.94","3.10M","-1.79"
"Feb 10, 2016","143.78","142.78","149.81","142.38","4.13M","2.20"
"Feb 09, 2016","140.68","142.54","145.31","139.61","5.25M","-3.01"
"Feb 08, 2016","145.05","142.49","147.20","142.25","4.15M","-0.20"
"Feb 05, 2016","145.34","151.85","152.03","144.48","4.13M","-4.75"
"Feb 04, 2016","152.59","154.12","155.17","150.63","3.10M","-0.32"
"Feb 03, 2016","153.08","155.84","157.55","150.84","3.43M","-1.12"
"Feb 02, 2016","154.82","162.10","163.00","154.14","2.75M","-3.90"
"Feb 01, 2016","161.10","160.27","161.90","156.13","3.64M","-1.33"
"Jan 29, 2016","163.27","159.24","163.64","158.50","4.53M","4.03"
"Jan 28, 2016","156.94","161.87","162.78","154.53","4.58M","-0.84"
"Jan 27, 2016","158.27","167.09","167.91","157.42","4.06M","-5.27"
"Jan 26, 2016","167.08","166.67","168.36","162.89","2.40M","-0.27"
"Jan 25, 2016","167.54","171.12","173.74","167.31","2.50M","-2.12"
"Jan 22, 2016","171.17","173.55","174.77","168.77","2.62M","0.95"
"Jan 21, 2016","169.56","165.99","172.50","163.13","3.48M","2.77"
